,Title,Label,News
1104,अमेरिकाले कसरी हेर्छ भारतीय आँखाबाट ?,opinion,"काठमाडौ — नेपालमा भारतको राजनीतिक, सांस्कृतिक र भौगोलिक प्रभाव नौलो होइन । महाशक्ति अमेरिकाले नेपाललाई हेर्दा भारतीय नजरबाटै हेर्ने कुरो पनि नौलो होइन । अघिल्लो साता सार्वजनिक अमेरिकी सरकारका दस्तावेजले त्यो 'हेराइ’ कसरी हुन्छ भन्ने देखाउँछन् जो धेरैका लागि नौलो र रुचिपूर्ण हुनसक्छ कमरेड पुष्पकमल दाहाल 'प्रचण्ड' लाई पहिले नै एनेकपा माओवादीले एकपटक सोचेर बोल्ने निर्देशन दिएको थियो ।"
1105,मत सर्वेक्षणमा नेपाली राजनीति,opinion,"काठमाडौ — 'अनमिनको बहिर्गमनपछि राष्ट्रपतीय शासन, सैनिक 'कू' वा जनविद्रोह हुनसक्छ भन्ने अनमिन प्रमुख करिन लेनग्रेनको भनाइ तपाईंलाई कस्तो लाग्यो ? ठीक, गलत र मतलब छैन । सल्यान — पहिरोका कारण कपुरकोट बजार आसपासका दर्जनौं घर र राप्ती राजमार्ग जोखिममा परेको छ ।"
1106,निराशाजनक तीन महिना,opinion,"समग्रमा प्रधानमन्त्री दाहालको तीनमहिने शासन आशाप्रद छैन । उनले पूर्वप्रतिबद्धता पूरा गर्न आफ्नो कार्यावधिका बाँकी महिनाहरूलाई त सदुपयोग गर्न सक्लान्, तर, यो कार्य हालकै सुस्त शैलीबाट सम्भव छैन । प्रधानमन्त्री पुष्पकमल दाहालले आफ्नो पार्टीतर्फका मन्त्रीहरूले राम्रोसँग कार्य सञ्चालन गर्न नसकेको भनेर शुक्रबार बालुवाटारमा बोलाई आलोचना गरेका छन् । तर, समस्या माओवादी नेतृत्वका मन्त्रालयमा मात्र देखिएको होइन, समग्र सरकार सञ्चालन नै प्रभावकारी ढंगबाट हुन सकिरहेको छैन । यसको राजनीतिक जिम्मेवारी प्रधानमन्त्री दाहाल स्वयंले लिनुपर्छ । उनले दोस्रोपटक सत्ता चलाउँदा पनि किन उल्लेख्य कार्य गर्न सकेनन्, त्यसबारे आफैं आत्मसमीक्षा गर्न जरुरी छ । कम्तीमा तीन महिनाअघि सरकारको नेतृत्व लिँदा गरेका सार्वजनिक वाचाहरू मात्र सम्झे पनि आफूले गर्न नसकेका कामहरूको फेहरिस्त सामुन्ने आइहाल्छ । प्रधानमन्त्री दाहालले सत्तारोहण गर्दा मधेसी दलहरूसँग वार्ता गरी संविधान संशोधन गर्ने, चुनावी कार्यतालिका अगाडि बढाउने, भूकम्पपछिको पुनर्निर्माणलाई गति दिने, शान्ति प्रक्रियाको बाँकी कार्यभार पूरा गर्ने, छिमेकीसँग सम्बन्ध सुधार्नेलगायतका प्रतिबद्धता जनाएका थिए । यीमध्ये कुनै पनि कार्य सन्तोषजनक ढंगले अगाडि बढेको छैन, न त सर्वसाधारणका दैनन्दिन जीवन सहज बनाउने दिशामा कुनै सकारात्मक परिणाम देखापरेको छ । यसले गर्दा आम निराशा बढ्दै गएको छ र सरकारप्रतिको वितृष्णा चुलिँदै गएको छ ।"
1107,घोषणापत्रमा स्वप्निल संसार,opinion,"नेपाली समाजमा प्रचलित आहान छ, ‘१२ वर्षमा खोला पनि फर्कन्छ ।’ के देशको राजनीतिक सन्दर्भमा पनि यो आहान लागू हुन्छ ? २०६४ मा पहिलो संविधानसभा निर्वाचन भययता देशले दशक लामो समय पार गरिसकेको छ र दस फरक–फरक सरकार भोगिसकेको छ । यति लामो सकसपूर्ण राजनीतिक यात्राबाट विभिन्न ध्रुवमा रहेका राजनीतिक दलहरू खोलाभन्दा छिटो फरक–फरक राजनीतिक चौबाटोमा फर्किएका छन् ।"
1108,जथाभावी पाठेघरको शल्यक्रिया,opinion,"काठमाडौ — विष्णु श्रेष्ठ (नाम फेरिएको) गैरसरकारी संस्थामा कार्यरत एक साथीले केही दिनअघि छलफलमा भने, 'हामीलाई त एउटा अन्तर्राष्ट्रिय संस्थाले पाठेघरको शल्यक्रिया गर्न पैसा दिने भएको छ । काठमाडौ — संविधानसभाको निर्वाचनअघि वाईसीएलको विरोध गर्ने जतिलाई परिवर्तनका विरोधी र वामपन्थीहरूको एकता भाँड्न खोज्ने दरबारिया भनिन्थ्यो ।"
1109,"चुनाव, लोकतन्त्र र समाज",opinion,"रौतहट–२ बाट निर्वाचित सांसद मोहम्मद आफताव आलम यतिखेर निर्वाचनका क्रममा गरिएको हिंसाका कारण कानुनी प्रक्रियामा छन् । २०६४ चैत २७ गते सम्पन्न संविधानसभा–१ निर्वाचनको दिन राति विस्फोटमा घाइते भएकालाई इँटाभट्टामा लगेर मारिएको कसुर सम्बन्धी आरोप उनीमाथि छ । निर्वाचनको क्रममा रौतहटमा शक्तिको प्रयोग हुने पुरानो परम्परा छ । पञ्चायतकालमा बीजारोपण भएको प्रवृत्ति २०४६ पछिका निर्वाचनहरूमा रोकिएन, झन् फैलिँदै गयो । संविधानसभा–१ को निर्वाचनताका त हिंसाको ताण्डव नै देखियो । रौतहटमा निर्वाचनमा बल प्रयोग गरी परिणाम आफ्नो पक्षमा पार्ने दाउपेचका अनेकौं किस्सा जनजिब्रोमा झुन्डिएको छ । अहिले राज्यका अंग र मिडियाले जसरी क्रियाशीलता देखाएका छन्, त्यति पहिला देखाएको भए रौतहटको चुनावी छविमा दाग लाग्दैनथ्यो ।"
1110,भारत किन तटस्थ ?,opinion,"नयाँ दिल्ली — अहिलेसम्म तटस्थता रहे पनि आगामी दिनमा यही पोजिसन नै रहन्छ भन्ने यकिन नभएको विश्लेषकहरुको भनाइ रहेको छ । विशेषत: मधेसमा आन्दोलन बढ्दै जाँदा दिल्लीको पोजिसनमा पनि परिवर्तन आउन सक्ने विश्लेषण दिल्लीमा रहेको छ । पाँच दिने राजकीय भ्रमणमा आएकी राष्ट्रपति विद्यादेवी भण्डारीको मुख्य राजनीतिक मिसन थियो- नेपालको संविधान समावेशी छ भनी भारतीय राजनीतिक नेतृत्वलाई सन्देश दिनु र पछिल्लो राजनीतिक घटनाक्रमको बारेमा भारतको धारणा बुझ्नु । तर, मधेस आन्दोलन र स्थानीय तहको निर्वाचन बारेमा भारतको राजनीतिक नेतृत्वले स्पष्ट रुपमा केही बोलेनन् । जानकारहरुका अनुसार नेपालमा हुन गइरहेको निर्वाचन, मधेसवादी दलहरुद्वारा घोषणा गरिएको बहिष्कार नीति लगायतका विषयमा भारतले तटस्थताको नीति लिएको छ । मधेसवादी दलहरुको मागलाई सम्बोधन गरेर निर्वाचनमा जाँदा राम्रो भन्ने सन्देश उसले दिएको छ ।"
1111,सुशीलाको साहस,opinion,"प्रधानन्यायाधीश मात्रको कुरा होइन, जिल्ला न्यायाधीश पनि स्वच्छ र निर्भीक भएर न्याय दिन थाल्छ भने उसलाई टिक्न गाह्रो हुन्छ, हाम्रो नेपालमा। अदालत र न्याय व्यवस्था नै हामीले चलाएका छौं, हामीले नै न्याय दिलाउँछौं, हामी नभए त न्याय सर्वसुलभ हुँदैन भन्ने वकिलहरू अर्थात् बारको भनाइ हुन्छ। समग्रमा बारसंँग सहमत नहुने २/४ जना वकिल त्यसै अल्पमतमा पर्छन्, मौन बन्छन्।"
1112,विभेदविरूद्धको शिक्षा प्रणालीको खोजी,opinion,वीरगन्जमा मंगलबार भेला भएका प्रबुद्ध व्यक्तिहरूले दुईजना गुरुलाई सम्झिराखेका थिए । एकले अर्काेलाई 'हिरो' हुन खोजेको जस्ता तिखा शब्दावली प्रयोग हुँदै थिए । झगडा घट्ने कुनै संकेत थिएन ।
1113,'राष्ट्रिय प्रतिरोध युद्धको विकल्प छैन’.......२,opinion,"काठमाडौ — प्रथम पृष्ठको बाँकी अंश........संगठनात्मक पक्षपार्टीलाई गुटवाद, फुटवाद, नोकरशाही र अराजकताका विरुद्ध जनवादी-केन्द्रीयताका आधारमा सर्वहारा वर्गको राजनीतिक अग्रदस्ताका रूपमा नयाँ ढंगको पार्टीका रूपमा विकसित गर्न विशेष जोड लगाउने । काठमाडौ — राजनीतिक दलहरुबीच सहमति भए माओवादी नेतृत्वको सरकार मान्य हुने भारतीय सन्देश लिएर माओवादी उपाध्यक्ष बाबुराम भट्टराई स्वदेश फर्केका छन् ।"
1114,कञ्चनपुरका 'कोलाबरी डी',opinion,काठमाडौ — महाकाली नदी किनारमा विकसित महेन्द्रनगर नेपाली सामाजिक मानचित्रमा पश्चिमी सिमान्त सहरको नामले चिनिने गथ्र्याे । गुराँस आन्दोलनपछि यसले भीमदत्त नगरको नयाँ परिचय पाएको छ । नगर विकासका आधारहरूसहित तयार पारिएको महेन्द्रनगरमा पछिल्ला द्वन्द्वका प्रतिध्वनिहरू अहिले पनि गुञ्जिन्छन् । काठमाडौ — संविधानमा व्यवस्था भएको करिब तीन वर्षपछि बल्ल राज्य पुनर्संरचना सम्बन्धी आयोग बनेर काम थालेको छ । यससँगै अबको संघीयता जातीय वा भौगोलिक के आधारमा हुने भन्ने विवादले देशलाई तताएको छ ।
1115,'दम मारो दम' कार्यकर्ता,opinion,काठमाडौ — मधेसी दलहरूको राष्ट्रिय राजनीतिमा योगदान भनेको क्षेत्रीय दलसँग साँठगाँठ गर्नुपर्ने परिस्थितिको निर्माण थियो । सिल्क एयरले हवाई यात्रुका लागि ब्यागेज एलाउन्समा दस किलो बढी छुट दिने भएको छ ।
1116,प्रधानन्यायाधीश*को निर्भीक खुलासा,opinion,"प्रधानन्यायाधीश सुशीला कार्कीको नेपाल साप्ताहिकमा आइतबार प्रकाशित अन्तर्वार्तामा उल्लिखित कुराहरूले मुलुकको न्यायिक पद्धति कति समस्याग्रस्त अवस्थाबाट गुज्रिरहेको छ भन्ने स्पष्ट तस्बिर देखाउँछ । यसले हाम्रा संवैधानिक अंगहरूमा राजनीति र राजनीतिज्ञहरू हावी हुँदै गएको मात्र देखाउँदैन, त्यस्तो अवस्थाले इमानदारीपूर्वक कार्यसम्पादन गर्नेहरूमाथि चौतर्फी अवरोध सिर्जना गर्ने गरिएको पनि प्रस्ट पार्छ । उमेर हदका कारण यसै साता निवृत्त हुन लागेकी प्रधानन्यायाधीश कार्कीले पदमै रहँदा सार्वजनिक गरेको यो अभिव्यक्ति कतिपय अर्थमा विवादास्पद मानिन सक्छ, तर उनले न्यायिक क्षेत्रमा बढ्दो विकृतिबारे जसरी आफ्नो अनुभूति निर्भीक ढंगले राखेकी छन्, त्यो मननीय छ । अरूले बुझेर पनि बुझ पचाएको या बोल्न नचाहेको विषयलाई कार्कीले जनसमक्ष ल्याउने आँट गरेकी हुन्, जसलाई सकारात्मक रूपमा ग्रहण गर्नुपर्छ । सर्वोच्च अदालतबाट केही कोसेढुंगा फैसलाहरू गरेर बिदा हुन लागेकी प्रधानन्यायाधीश कार्कीको असली पहिचान नै निर्भीकता र इमानदारी हो । त्यही नैतिक बलले गर्दा, उनीविरुद्ध ल्याएको महाभियोग प्रस्ताव फिर्ता लिन सत्तारूढ दलहरू बाध्य भएका हुन् ।"
1117,उपचार यात्रा,opinion,काठमाडौ — सामान्य रोगमै विदेश गइहाल्नुपर्ने अवस्था छैन अब नेपालमा । सुविधाजनक अस्पताल यहीँ छन् । पार्टीभित्रका अपराधीलाई बढारेर बाहिर फ्यााक्ने आाट नगर्ने हो भने भविष्यमा एमाओवादी अपराधी समूहको भीडमा रुपान्तरित हुनेछ ।
1118,जीवन्त छ लोकतन्त्र,opinion,"काठमाडौँ — प्रधानमन्त्री भएपछि आफूलाई ‘जनताको सेवक’ भनेका केपी ओली केही समययता संसद्, सडक र समाजमा आलोचित छन् । उनी माफियामुखी भएको र त्यही अनुसार संसद्मा चिकित्सा शिक्षा विधेयक पारित गर्न खोजेको आरोप लागेको छ । उनको क्रियाकलापप्रति जनगुनासो बढ्दैछ । ओली सत्तारुढ भएको ६ महिना पनि नपुग्दै निन्दनीय हुनु अरूभन्दा उनको बहुमतीय दम्भ र सामाजिक मुद्दाप्रति उपेक्षित भावभंगिमा र निष्क्रियता मुख्य कारण भएको छ । उनको दम्भी स्वभाव र केन्द्रीकृत मानसिकताका कारण संविधानत: संघीय संरचनामा सञ्चालित मुलुकमा समेत सबै राजनीतिक पदाधिकारीलाई उनी आफ्नो आश्रित ठान्छन् । यो तथ्य उनकै दलबाट निर्वाचित विभिन्न प्रदेशका मुख्यमन्त्रीहरूले सार्वजनिक गरेका छन् । यसकारण केन्द्र र राज्य बीचको सम्बन्ध विवादित हुने सम्भावना पनि बढेको छ ।"
1119,विद्यालय कि सटरालय,opinion,"सरकारले वार्षिक नीति तथा कार्यक्रममा विश्वविद्यालय, विद्यालयलगायत सार्वजनिक निकायमा प्रयोगविहीन अवस्थामा रहेका जमिन उपयोगमा ल्याइने घोषणा गरेको छ । सार्वजनिक शिक्षाप्रतिको अल्पबुझाइको योभन्दा अर्को उदाहरण हुन सक्दैन । सामुदायिक शिक्षाप्रतिको बेवास्ताको अर्को नमुना पनि हुन सक्दैन । हाम्रो संघीय सरकार वास्तविक सरोकारहरूबाट कति टाढा छ भन्ने यही उदाहरण हो ।"
1120,शिक्षक छनोटमा आशंका,opinion,"काठमाडौ — करिब सत्र वर्षपछि पहिलोपटक खुला शिक्षक पदपूर्ति हुँदै छ । शिक्षक सेवा आयोगले.... काठमाडौ — द्वन्द्व, हिंसा–प्रतिहिंसा, अस्थिरता, निषेध आदि लोकतन्त्रलाई कमजोर र राजनीतिलाई..."
1121,चुनावी- फगुनहट आएन,opinion,"निर्वाचन लोकआस्थाको महापर्व हो । तर जसका निम्ति गरिँदै छ, तिनमा उत्साह छैन । काठमाडौ — हेरौं, अझ ठूला 'राजाहरू' को निगाहले अख्तियार प्रमुख भइगए भने केके गर्ने हुन् !"
1122,समृद्धिमा अन्तर्राष्ट्रिय साझेदारी,opinion,"काठमाडौँ — संविधान कार्यान्वयनको चरणमा जाँदा सरकार, सबै दल र सबै साझेदारले स्थायित्व र समृद्धिलाई आफ्नो क्रियाकलापको केन्द्रविन्दु हुनुपर्छ भनेका छन् । हामी जस्तै अन्य राष्ट्रहरूसँग हाम्रो मानवीय एवं प्राकृतिक स्रोतको तुलना गर्दा नेपाल अहिलेको न्युन आर्थिक अवस्थामा रहनु भनेको हाम्रो आफ्नो क्षमताको अवमूल्यन हो । द्रुत, दिगो र समावेशी समृद्धि आफैं प्राप्त हुँदैन । त्यसका लागि समन्वयात्मक एवं दूरदर्शितापूर्ण रणनीति र प्रभावकारी कार्यान्वयन आवश्यक हुन्छ । यसका दुई प्रमुख पाटा छन्– राष्ट्रिय रणनीति, लगानी, सर्वपक्षीय सहभागिता पहिलो र प्रमुख पाटो हो भने अन्तर्राष्ट्रिय सहयोग, लगानी र साझेदारी अर्काे उत्तिकै महत्त्वपूर्ण परिपूरक पाटो हो ।"
1123,फेरि नझुक्किनू,opinion,अघिल्लो वर्ष वैशाखमा स्वेदशी उद्योगले प्रतिस्पर्धा गर्न नसकेको भन्दै सरकारले चिनीको भन्सार महसुल १५ प्रतिशतबाट दोब्बर बनायो । त्यतिले पनि नपुगेर व्यवसायीले आयात रोक्न लबिइङ गरे । प्रधानमन्त्री केपी शर्मा ओलीकै निर्देशनमा आपूर्तिमन्त्री मात्रिका यादवले चिनीमा परिमाणात्मक बन्देजको प्रस्ताव मन्त्रिपरिषद् बैठकमा लगे । दसैं–तिहारजस्ता ठूला चाडबाडको मुखमा सरकारले वार्षिक एक लाख टन मात्रै चिनी आयात गर्न पाउने व्यवस्था गर्‍यो । सरकारले मूल्य नतोकीकनै कोटा निर्धारण गरेकाले बजारभाउ अकासियो । ५५ देखि बढीमा ६५ रुपैयाँ प्रतिकिलो चिनी किनिरहेका उपभोक्ता ८५ रुपैयाँसम्म तिर्न बाध्य भए । सरकारले लगाएको परिमाणात्मक बन्देज यही साउन १ गतेबाट स्वतः खुला भयो ।
1124,न्यायको खोजीमा किसान,opinion,काठमाडौ — न्यायको अर्थ खोज्न प्राचीन गि्रक दार्शनिक प्लेटोदेखि आधुनिक विधिशास्त्रीहरूले निकै समय र परिश्रम खर्च गरिसकेका छन् । दार्शनिक प्लेटोले न्यायलाई राज्य र नागरिकबीचको सुमधुर सम्बन्धका रूपमा लिएका थिए । काठमाडौ — प्रधानमन्त्री डा. बाबुराम भट्टराईले भदौ २३ गते घोषणा गरेको राहत कार्यक्रम परेको सुरक्षा व्यवस्था सुधारमा परेका बुँदाहरू पढेपछि केही लेख्न मन लाग्यो ।
1125,थलिए थपलिया,opinion,काठमाडौ — स्वतन्त्रताका एक अभियन्ता थपलिया अहिले नसा रोगबाट पीडित भएका छन् । काठमाडौ — बाजुरास्थित दहकोट गाविसका धनजिते रोकाया
1126,खुस्केको एसएलसी : छुच्चा घोत्ल्याइँ,opinion,"पास भएकाले आन्दोलन गर्न जरुरी भएन, फेल हुनेको त त्यसै आत्मबल मरिहाल्यो । काठमाडौ — शिक्षा विभागले शिक्षा मन्त्रालयका पूर्वसहसचिव, उपसचिव, शिक्षा अधिकारी, शिक्षक तथा विभिन्न संस्थाका व्यक्तिलाई हजारौं रुपैयाँ गैरकानुनी रूपमा 'खर्च' दिने गरेको भेटिएको छ ।"
1127,कथित लोकतन्त्रमा लोकनाथ,opinion,अहिले पनि अधिकार र स्वतन्त्रताका कुरा गर्ने जोकोहीलाई भुटानी कारागारमा लगिने क्रम जारी। शाहिद कपुरले मीरा राजपुतसँग मंगलबार विवाह गर्दा त्यसको रौनक केवल नवदम्पतीमा मात्रै सीमित रहेन।
1128,कस्तो विकास ? कसको समृद्धि ?,opinion,"काठमाडौं — पूर्वप्रधानमन्त्री बाबुराम भट्टराईज्यू,तपाईले नेतृत्व गर्नुभएको नयाँ शक्ति नेपालको नाममा ‘विकास र समृद्धिको मार्गचित्र : छलफलका लागि तयार पारिएको प्रारूप’ नाममा लिखित ‘सफ्ट कपी’ प्राध्यापक पीताम्बर शर्मामार्फत केही दिनअघि हात लागेको थियो । "
1129,अमेरिकासँग अपरिपक्वता,opinion,काठमाडौँ — सात समुद्रपारिको भेनेजुएलामा हाम्रो दूतावास छैन । न कुनै गहिरो सम्बन्ध । न त्यहाँ कुनै नेपाली समस्यामा परेका छन् । सत्तारूढ नेपाल कम्युनिस्ट पार्टीका अध्यक्ष तथा पूर्वप्रधानमन्त्री पुष्पकमल दाहालले अचानक वक्तव्य दिएर त्यहाँ अमेरिकी अग्रसरताको आलोचना गर्ने क्रममा गैरकूटनीतिक भाषा प्रयोग गर्दा अनाहकमा नेपाल–अमेरिका सम्बन्ध चिसिएको छ । दाहाल अहिले नेकपाका एक अध्यक्ष हुन् जसको संसद्मा प्रचण्ड बहुमत छ । हतियार बिसाएर उनी शान्ति सम्झौतामार्फत औपचारिक संवैधानिक प्रक्रियामा समाहित भएको पनि दशक बितिसकेको छ ।
1130,बौद्धिकताको ‘राष्ट्रवादीकरण’,opinion,"काठमाडौं — नेपालमा विचारधाराको राजनीतिको युग समाप्त भएको चार वर्ष पूरा भइसकेको छ । ‘मार्क्सले डेढ सय वर्ष पहिले यसो भन्नुभएको थियो, तसर्थ नेपालमा अहिले यो कुरा यसरी हुनुपर्छ’ वा ‘चेयरम्यान माओले अग्रगामी छलाङ यसरी मार्नुपर्छ भन्नुभएको थियो, तसर्थ नेपालको सन्दर्भमा अग्रगमन भनेको यो हो’ भन्नेजस्ता इतिहासका वादका सूत्रद्वारा वर्तमानको राजनीतिलाई सञ्चालन गर्न खोज्ने समयको अन्त्य जरुरी त थियो नै र त्यो भयो पनि । जसरी एमालेका लागि मदन भण्डारीले ‘जनताको बहुदलीय जनवाद’मार्फत गरेका थिए, माओवादी आन्दोलनले उक्त पार्टीको हेटौंडा महाधिवेशनबाट विचारधाराको औपचारिक धङधङीलाई औपचारिक रूपमा नै बिसाएको थियो । त्यसको व्यावहारिक टुंगो त झन् बाबुराम भट्टराईले नयाँ शक्ति खोल्नका लागि जे कुरा भनेर आºनो मूल पार्टी छाडेका थिए, त्यो घटनालाई पनि लिन सकिन्छ ।"
1131,[विचार] सन्धिले चोइटयाएको नेपाल,opinion,काठमाडौं — दुई सय वर्षअघि भएको सुगौली सन्धिले नेपालको भूमि चोइटिएर नेपाल तराईविहीन भएको थियो । तर चोइटिएको पूर्वी तराई नौ महिनामा फेरि जोडिन आइपुग्यो । सन्धिको ४४ वर्षपछि पश्चिमी तराई फर्केर मूलभूमिमा मिसियो । 
1132,"लोकवार्ता, साग र सिर्जना",opinion,नेपाली लोकवार्ता तथा संस्कृति समाजको आयोजनामा सातौं अन्तर्राष्ट्रिय लोकवार्ता कङ्ग्रेस २७(२९ मङ्सिर २०७६ मा काठमाडौं चलिरहेको सन्दर्भले एकाध कुराको फेरि बोध भएको छ । फर्केर हेर्दा २०५१ सालमा हामीले खोलेको यो समाज चलेर आइराखेको नै लोक ‘न्यारेटिभ’ भइसकेछ । यो लोकवार्ता समाज तथाकथित मूल प्रवाह बाहिर चल्यो । अर्जुन अप्पादुराईले ‘फियर अफ् स्मल नम्बर’ (सन् २००६) मा भनेजस्तै यो ‘सेलुलर इनर्जी’ वा मूलधार बाहिरको संस्थाको शक्तिका रूपमा चल्यो । त्यसो त हामीमात्रै चलिआएका होइनौं ।
1133,चिकित्सकका मागको उपचार,opinion,"काठमाडौँ — विपन्न, निमुखा र असहायहरू सरकारी अस्पतालमा उपचार गराउँछन् । तिनै अस्पतालमा शुक्रबारदेखि आकस्मिकबाहेकका सबै सेवा ठप्प छन् । समायोजन प्रक्रियाप्रति असन्तुष्ट चिकित्सकको आन्दोलनबाट दसौँ हजारले उपचार पाएका छैनन् । नियमित शल्यक्रियाको मिति तोकिएर अस्पतालको शय्यामा पुगेका पनि घर फर्किन बाध्य भएका छन् । सरकारले आठौँ, नवौँ र दसौं तहका चिकित्सकको समायोजन सकेको मात्र के थियो, यही आन्दोलनका कारण एघारौं तहको रोकिएको छ । स्वास्थ्य संरचना प्रदेश र स्थानीय तहअन्तर्गत रहने, त्यहाँ काम गर्ने चिकित्सक कता रहने भन्ने प्रश्न सुल्झिएको छैन । चिकित्सकलाई निजामती कर्मचारीजस्तै साधारण सेवा ठानेर समायोजन गरियो । चिकित्सक एउटा प्रदेशबाट अर्कोमा सरुवा हुन नपाउने भए । प्रदेश र स्थानीय तहबाट संघमा सर्न नपाउने भए । उनीहरूको वृत्तिविकास, अध्ययन र अवसरमा असर पुग्ने भयो ।"
1134,कठघरामा कांग्रेस,opinion,"काठमाडौ — सामान्यतया कांग्रेसीहरूमाथि समस्या पहिचान गर्न नसक्ने र पहिचान गरे पनि गहिराइसम्म पुग्न नसक्ने आरोप लाग्ने गर्छ । यो आरोपमा केही सत्यता छ र उसको पार्टी पङ्क्तिभित्र यस्ता बहस सत्ताबाहिर रहँदा अलि बढी उठ्ने पनि गर्छ । काठमाडौ — आज मुलुक पराजित मानसिकताको स्थितिमा पुगेको छ । शान्ति, लोकतन्त्र र संविधान निर्माणमा देखापरेका व्यवधान र त्यसबाट कतिपयले भाग्यमानी हुन गरेको चेष्टाका कारण जनताले थप असुरक्षा महसुस गरिरहेको स्थिति छ ।"
1135,चुनौतीको पहाड र सरकार,opinion,काठमाडौं — संघीय लोकतान्त्रिक गणतन्त्र नेपालको पहिलो गठबन्धन सरकारका निर्वाचित प्रधानमन्त्रीदेखि कांग्रेस—माओवादी गठबन्धनका निर्वाचित प्रधानमन्त्रीसम्म–पुष्पकमल दाहाल ‘प्रचण्ड’को जीवन निकै ठूलो राजनीतिक उतार–चढावबाट गुज्रिएको छ । समयको यो अन्तरालमा अन्य वामपन्थीसँंगको सहकार्य माओवादीका लागि खासै उत्पादक देखिएन । 
1136,आतंकवादबारे अमेरिकी रिपोर्टको गम्भीरता,opinion,"भारतले नयाँ नक्सामा नेपालका केही क्षेत्र गाभेपछि देशभित्र भारतविरोधी जनलहर देखा परेकै बेला अमेरिकाको विदेश मन्त्रालयले आतंकवाद सम्बन्धी अन्तर्राष्ट्रिय सन्दर्न्भहरू उल्लेख भएको ‘कन्ट्री रिपोर्ट’ सार्वजनिक गरेको छ । र, सो रिपोर्टमा यसअघि कहिल्यै उल्लेख नभएको र नेपाल सरकारले पनि कहिल्यै संवेदनशीलता नदेखाएको भारतीय आतंकवादी संगठन इन्डियन मुजाहिद्दीनको विस्तारित कार्यक्षेत्रमध्ये नेपाल एक रहेको तथा उसको आश्रयस्थलसमेत भएको उल्लेख छ । २०१८ को सेप्टेम्बरमा जारी यस्तै रिपोर्टमा चाहिँ अमेरिकाले नेपालमा अन्तर्राष्ट्रिय आतंकवादी गतिविधिको कुनै संकेत देखेको थिएन । सो रिपोर्टमा भनिएको थियो, ‘अमेरिका र पश्चिमा देशहरू परिलक्षित आतंकवादीहरूको कुनै पनि गतिविधि नेपालमा यो वर्ष देखिएको छैन ।’ तर, यस वर्षको रिपोर्टमा उसले भन्यो, ‘नेपालको भारतसँगको खुल्ला सिमाना र देशको एक मात्र अन्तर्राष्ट्रिय विमानस्थलमा अपर्याप्त सुरक्षा व्यवस्थाका कारण नेपाललाई अन्तर्राष्ट्रिय आतंकवादीहरूले ट्रान्जिटका रूपमा प्रयोग गरेका र गर्न सक्ने छन् ।’ रिपोर्टको पृष्ठ २८७ मा इन्डियन मुजाहिद्दीनले नेपालमा कार्यक्षेत्र विस्तार गरेको र यो उसको मुख्य ‘हब’ भएको उल्लेख छ । रिपोर्टको यही अन्तिम हरफ नेपाल संवेदनशील बन्नुपर्ने विषय हो । अमेरिकाले काठमाडौं विमानस्थलको सुरक्षा व्यवस्था कमजोर रहेको विषय चाहिँ अघिल्लो प्रतिवेदनमा पनि निकै सशक्त ढंगले उठाएको थियो ।"
1137,नयाँ सोचसाथ यात्रा थाल्ने कि ?,opinion,"काठमाडौ — जहाँ करोडौं रुपैयाँ खर्च भयोभन्दा पनि बढी महत्वपूर्ण पक्ष संविधानसभाको चार वर्षको समय उपलब्धिविहीन हुनगयो । काठमाडौ — फोटोग्राफर लुकास पर्निन स्वीडेनमा जन्मे, हुर्के । उनले फोटोग्राफीको सौख आफूमा हुर्काए । दुःखजोहो गरेर कमाएको पैसा लिएर लुकास तस्वीरमा अहिलेसम्म नखोजिएका अभ्यन्तर-विषयहरू खोज्दै बाहिरी दुनियाँ चहारिरहेका हुन्छन् ।"
