,Title,Label,News
2613,"अवकाश मिति बढाएर पराजुलीको पेन्सनपट्टा, प्रधानन्यायाधीश मिश्रले मिचे सर्वोच्चकै फैसला",news,"काठमाडौँ — प्रधानन्यायाधीश ओमप्रकाश मिश्रले सर्वोच्च अदालतको फैसलासँग बाझिने गरी पूर्वप्रधानन्यायाधीश गोपाल पराजुलीको पेन्सनपट्टाका लागि न्यायपरिषद् अध्यक्षका हैसियतमा सिफारिस गरिदिएका छन् । सर्वोच्चले पराजुलीको अवकाश मिति २०७४ साउन २१ गते कायम गरेकामा मिश्रले २०७४ फागुन ३० गते कायम हुने गरी सिफारिस गरेका हुन् । न्यायपरिषद् अध्यक्षका हैसियतले प्रधानन्यायाधीश मिश्रले २०७४ फागुन ३० गते अवकाश मिति कायम हुने गरी निर्णय गरेको परिषदका प्रवक्ता रामेश्वर रेग्मीले बताए । ‘राजीनामा मितिका आधारमा सम्माननीय अध्यक्षज्यू (प्रधानन्यायाधीश) ले निर्णय गर्नुभएको हो,’ रेग्मीले कान्तिपुरसँग भने, ‘त्यसकै आधारमा निजामती किताबखानामा पत्र गएको छ । मैले सुनेअनुसार पेन्सनपट्टासमेत बनिसक्यो ।’"
2614,भवनको अभावमा दुतावासका कर्मचारी बाहिरै काम गर्न बाध्य,news,दोहा — अर्थ मन्त्रालयलले आवश्यक बजेट उपलब्ध नगराउँदा कतारस्थित नेपाली दुतावासले तीन बर्षदेखि उपयुक्त भवन किनेर या भाडामा लिएर सर्न पाएको छैन् । 
2615,एमालेले भन्यो-'पत्रकार विस्थापित हुने अवस्था गणतन्त्रको कलंपूर्ण घटना',news,"काठमाडौं — एमालेले पत्रकार डेकेन्द्रराज थापाको हत्यामा संलग्न अपराधीहरुमाथि कडा कारबाहीको मागसहित आन्दोलनको अग्रमोर्चामा उभिएका दैलेखका दुई दर्जन संचारकर्मीहरु सत्ता संरक्षित आक्रमण, धम्की र आतंकका कारण बिस्थापित भएर जिल्ला छाड्न बाध्य हुनुपरेकोको भन्दै आपत्ति जनाएको छ । काभ्रे — कांग्रेस केन्द्रीय सदस्य उमाकान्त चौधरीले एमाओवादी अध्यक्ष पुष्पकमल दाहाललाई तत्काल पाटन अस्पतालमा उपचार गराउन सुझाव दिए । उनले भने 'प्रचण्डको बोली सुन्दा उनी मानसिक बिरामी जस्तो लाग्छ ।'"
2616,शाक्य कांग्रेसमै,news,काठमाडौं — कांग्रेसका महाधिवेशन प्रतिनिधि मार्शल जुलुम शाक्यले आफू नेपाली कांग्रेसबाहेक अन्य पार्टीको कल्पना गर्न नसक्ने जनाएका छन् । य काठमाडौं — अदालतमा मुद्दाको निष्पक्ष सुनुवाइ हुनु विधिशास्त्रको सामान्य तर सर्वमान्य सिद्धान्त नै हो । तर यही सिद्धान्त लागू गर्न वकिल र न्यायाधीशले सम्झौता नै गरेका छन् ।
2617,एमाले र माओवादी नेताले भने–‘अब पार्टी एकता प्रक्रिया सुरु हुन्छ’,news,"काठमाडौं — एमाले र माओवादी केन्द्रका शीर्ष नेताहरूले वाम गठबन्धन जनताबाटै अनुमोदित भएको उल्लेख गर्दै अब पार्टी एकताको प्रक्रिया सुरु गर्ने प्रतिबद्धता जनाएका छन् । शनिबार आयोजित चियापान कार्यक्रममा दुवै दलका शीर्ष नेताले चुनावअघिको प्रतिबद्धता कार्यान्वयन गरेर अघि बढ्ने बताए । माओवादी केन्द्रका अध्यक्ष पुष्पकमल दाहालले चुनावमा एजेन्डाकै रूपमा पार्टी एकता गर्ने प्रतिबद्धता जनाएकाले त्यसबाट पछाडि हट्न नसकिने बताए । दाहालले वाम गठबन्धन पहिलो पटक परीक्षाकै रूपमा मैदानमा उत्रिएको उल्लेख गर्दै त्यसलाई जनताले अनुमोदन गरिसकेकाले अब एकतातर्फ अगाडि बढ्नुपर्नेमा जोड दिए । ‘इतिहास र जनताले स्वीकार गरिसकेका छन्,’ उनको भनाइ थियो, ‘अब पार्टी एकतालाई अन्तिम रूप दिनुको कुनै विकल्प छैन ।’पहिलो पटक वामपन्थी शक्ति एकजुट हुँदा दुई तिहाइ नजिक पुगिएको भन्दै दाहालले आगामी ५ वर्ष नेपालको स्थायित्व, विकास र सुशासनका लागि कोसेढुंगा हुने दाबी गरे । चुनावी नतिजामा एमाले र माओवादी केन्द्रको बराबर हिस्सा रहेकाले त्यसलाई सम्मान गर्नुपर्ने उनको भनाइ थियो ।एमाले वरिष्ठ नेता झलनाथ खनालले संक्रमणकाल अन्त्य गरी मुलुक नयाँ युगमा प्रवेश गरेको बताउँदै चुनावी प्रतिबद्धता पूरा गर्न ढिलाइ गर्न नहुने बताए । ‘निर्वाचन आयोगले अन्तिम नतिजा सार्वजनिक गरेपछि नयाँ सरकार निर्माण थाल्छौं,’ विपक्षीले लगाएका आरोप कामबाटै जवाफ दिने बताउँदै उनले भने, ‘लोकतन्त्र सुदृढ बनाउने र आम जनतासम्म लोकतन्त्रको प्रत्याभूति गराउनेतिर ध्यान केन्द्रित हुन्छ । नयाँ सरकारले विकास र समृद्धिसँगै छिमेकीसँग सन्तुलित सम्बन्ध अगाडि बढाउने उनको भनाइ छ ।एमाले नेता माधवकुमार नेपालले तालमेलजस्तो गाह्रो कामलाई सफलतापूर्वक पूरा गरेर वाम शक्तिले आफ्नो क्षमता देखाएको उल्लेख गर्दै पार्टी एकतामा विलम्ब गर्न नहुने बताए । ‘पार्टी एकता गरेर बलियो शक्ति नबनाएसम्म मुलुकमा विकासको काम अगाडि बढ्न सक्दैन,’ उनको भनाइ थियो, ‘अब पार्टी एकतालाई महत्त्व दिऔं ।’ नेतृत्वको इच्छाशक्तिले हजारौं आकांक्षी उम्मेदवारमध्ये साझा उम्मेदवार चयन गरेको बताउँदै नेता नेपालले आम जनताको झुकाव र विश्वासलाई एकतामा रूपान्तरण गर्नुपर्ने बताए । एमाले महासचिव ईश्वर पोखरेलले चुनावअघि प्राविधिक रूपमा पार्टी एकता गर्न नसकिएको उल्लेख गर्दै अब त्यसबाट कोही पछि हट्न नमिल्ने बताए । चियापानमा एमाले र माओवादी केन्द्रका शीर्ष नेताहरू सहभागी थिए ।"
2618,१० दिनमा ३ सांसद पक्राउ,news,काठमाडौँ — निवर्तमान सभामुख तथा नेकपाका सांसद कृष्णबहादुर महरा बलात्कार प्रयास आरोपमा बालुवाटारस्थित सभामुखको सरकारी निवासबाटै असोज १९ गते पक्राउ परे । 
2619,स्वस्थानी सुरु,news,काठमाडौं — हिन्दु धर्मावलम्बीहरूले माघ शुक्ल पक्षमा मनाउने स्वस्थानी व्रत सुरु भएको छ । स्वस्थानी पर्वका बेला राजधानीदेखि १७ किलोमिटर उत्तर-पूर्वमा रहेको प्राचीन नगर शंकरापुर (साँखु) को मणिशैल (साली नदी) किनारमा मेला लाग्ने गर्छ । काठमाडौं — एमालेले बाबुराम भट्टराई सरकारका कारण राष्ट्रिय र अन्तर्राष्ट्रिय रूपमा नेपालको इतिहासमै ठूलो बेइज्जत भइरहेको उल्लेख गर्दै जसरी पनि यसको विस्थापनका लागि निर्णायक आन्दोलनमा जुट्न निर्देशन दिएको छ ।
2620,हत्या छानबिनका लागि भारतीय सुरक्षाकर्मीसँग अनुरोध,news,रौतहट — भारतीय क्षेत्रमा स‌ंकास्पद मृत्यु भएकी महिलाको घट्नाको सत्यतथ्य अनुसन्धानको लागि जिल्ला प्रहरी कार्यालय गौरले भारतीय सुरक्षाअधिकारी समक्ष अनुरोध गरेको छ । क्वालालम्पुर — मलेसियामा भएको बस दुर्घटनामा २ नेपालीसहित ३७ जनाको निधन भएको छ ।पर्यटकीय नगरी गेन्तिङ हाइल्याण्डबाट राजधानी क्वालालम्पुरतर्फ आउँदै गरेको यात्रुबाहक बस जलान गेन्तिङ चिनियाँ मन्दिर नजिकैको सडकबाट ६० फिट तल खसेको थियो ।
2621,मेडिकल कलेजले बढी शुल्क लिए सम्बन्धन खारेज हुने,news,काठमाडौं — सरकारले संसद्बाट पारित हुन नसकेको चिकित्सा शिक्षा विधेयकलाई अध्यादेशका रूपमा जारी गर्ने निर्णय गरेको छ । मन्त्रिपरिषदको सोमबार बसेको बैठकले चिकित्सा शिक्षा विधेयक पारित गरी जारी गर्न राष्ट्रपति विद्यादेवी भण्डारीसमक्ष सिफारिस गरेको छ । सरकारले डा.गोविन्द केसीसित भएको सहमतिअनुसार ‘राष्ट्रिय चिकित्सा शिक्षासम्बन्धी अध्यादेश’ जारी गर्ने निर्णय गरेको हो । मन्त्रिपरिषद्बाट पारित अध्यादेश राष्ट्रपतिबाट स्वीकृत भएपछि कानुनी मान्यता पाउँनेछ । डा. केसीले सोमबार मन्त्रिपरिषद्ले अध्यादेश अनुमोदन नगरे अनशन बस्ने चेतावनी दिएका थिए । सरकारसँग सहमति भएपछि डा. केसीले गत बुधबार १३ औं अनशन तोडेका थिए ।
2622,सर्वोच्चको आदेशपछि र्‍याली,news,काठमाडौ — हनुमानढोका क्षेत्रलाई भाडामा दिने सम्झौंता खारेज गर्न सर्वोच्च अदालतले आदेश दिएपछि स्थानीयबासीले मंगलबार विजय र्‍याली निकालेका छन् । सर्वोच्चले पुस १६ गते काठमाडौं महानगरपालिका र निजी कम्पनी साईड वाकर्सबीच भएको सम्झौता खारेज गर्ने आदेश दिएको हो । काठमाडौ — एक हप्ताअघि राष्ट्रपति रामवरण यादवले संबिधान सभाको पहिलो वैठक किन बोलाउन मिल्दैन भनी सरकारसँग कारण मागेको सर्वोच्च अदालतले आज त्यही प्रश्न राष्ट्रपति कार्यालयलाई सोधेको छ । सर्वोच्चले आइतबारभित्र जवाफ पेश गर्न आदेश दिएको छ ।
2623,नेपालीमुलका अमेरिकी सांसद ह्यारीको गाउँमा खुसीयाली,news,पर्वत — अमेरिकी सांसद बन्ने पहिलो नेपालीमूलका नागरिक हिरबहादुर भण्डारी (ह्यारी) एक साहित्यिक कार्यक्रममा भाग लिन १३ वर्षअघि अमेरिका प्रवेश गरेका थिए । पर्वतको फलेवास नगरपालिका २ (साविकको) थापाठाना ९ खनारका हिरबहादुर उतिबेला अमेरिका प्रवेश गर्ने गाउँका बिरलैमध्येका एक हुन् । 
2624,सुरक्षा चुनौती चिर्न प्रधानमन्त्रीको निर्देशन,news,काठमाडौं — प्रधानमन्त्री शेरबहादुर देउवाले निर्वाचनविरोधी गतिविधि गर्नेमाथि कडा रुपमा प्रस्तुत हुन सुरक्षा निकायलाई पुन: निर्देशन दिएका छन् । गृह मन्त्रालयमा सोमबार आयोजित प्रदेश ३ स्तरीय सुरक्षा सुरक्षा गोष्ठीमा देउवाले प्रहरी महानिरिक्षक प्रकाश अर्यालसहितका उच्च प्रहरी अधिकारीलाई यस्तो निर्देशन दिएका हुन् । प्रधानमन्त्री देउवाले शान्तिपुर्ण रुपमा निर्वाचन गराउन कुनै कसुर बाँकी नराख्न भन्दै निर्वाचन विरोधी तत्वलाई कार्वाही गर्न निर्देशन दिएका थिए ।
2625,राजपालाई मनाउन पहल जारी राखिने,news,काठमाडौं — प्रधानमन्त्री शेरबहादुर देउवा र माओवदी केन्द्रका अध्यक्ष पुष्पकमल दाहालले आन्दोलनरत राष्ट्रिय जनता पार्टी (राजपा) लाई स्थानीय तहको चुनावमा सहभागी गराउन संवाद र पहल जारी राख्ने भएका छन् । दुई नेताबीच सोमबार भएको भेटवार्तामा राजपालाई मनाउन पहल जारी राख्ने निर्णय भएको हो । 
2626,होटलमा बम विस्फोट,news,सिरहा — जयकृष्ण गोइतले नेतृत्व गरेको अखिल तराई मुक्ति मोर्चाले सिरहा सदरमुकामस्थित खडग होटलमा बिहीबार साँझ बम विस्फोट गराएको छ । काठमाडौ — पत्रकार पुष्करलाल श्रेष्ठको जीवनीमा आधारित पुस्तक 'कलम'को विहीवार लोकार्पण गरिएको छ । अशोक सिलवालले श्रेष्ठको तीन दशकलामो पत्रकारिता यात्रालाई समेटेर 'कलम' लेखेका हुन् ।
2627,अयोग्य लडाकुलाई सम्पर्कमा आउन राष्ट्रसङ्घको आग्रह,news,काठमाडौ — अयोग्य सावित भई शिविरबाट बाहिरिएका माओवादीका पूर्व लडाकूहरुलाई पुनःस्थापनाका लागि सम्पर्क राख्न नेपालस्थित संयुक्त राष्ट्रसङ्घको कार्यालयले आग्रह गरेको छ । काठमाडौं — नेपाल पत्रकार महासंघको पूर्वाञ्चल विकाश क्षेत्रका विभिन्न जिल्लाहरुमा आइतबार अधिवेशन सम्पन्न भएको छ ।
2628,अर्थविद् प्याकुरेल सिकिस्त,news,काठमाडौं — अर्थविद् विश्वम्भर प्याकुरेललाई मस्तिष्काघात भएपछि शनिबार बिहान नर्भिक इन्टरनेसनल हस्पिटलमा भर्ना गरिएको छ । अस्पतालको सघन उपचार कक्षमा भर्ना गरिएका प्याकुरेलको स्थिति गम्भीर रहेको अस्पतालले जनाएको छ । काठमाडौं — माओवादी उपाध्यक्ष मोहन वैद्यले आफ्नै पार्टी उपाध्यक्ष बाबुराम भट्टराई नेतृत्वको सरकार औचित्य समाप्त भएको बताएका छन् । उनले नयाँ सरकार गठनबारे भने केही बताएनन् ।
2629,संविधानको असहमत बुँदामा जनजातिको छलफल,news,काठमाडौं — आदिवासी जनजातिले नयाँ संविधानमा आफ्ना असहमतिका बुँदामाथि बहस थालेका छन् । नेता पद्मरत्न तुलाधर नेतृत्वको आदिवासी जनजाति राष्ट्रिय आन्दोलन नेपालले मंगलबार राजधानीमा राष्ट्रिय भेला बोलाएर छलफल थालेको हो । आन्दोलनका प्रवक्ता ओम गुरुङले ‘नेपालको संविधान २०७२’ बारे दृष्टिकोण निर्माणका निम्ति बुँदागत छलफल र बहस थालेको बताए ।
2630,निर्वाचन आयोगद्वारा मुख्य निर्वाचन अधिकृत र निर्वाचन अधिकृतको नियुक्ति,news,काठमाडौं — निर्वाचन आयोगले स्थानीय तह निर्वाचनका लागि न्याय परिषद्को परामर्शमा ७५ जिल्लाका जिल्ला न्यायाधीशलाई मुख्य निर्वाचन अधिकृत पदमा नियुक्ति गरेको छ ।आयोगको बैठकले न्याय सेवा आयोगको परामर्शमा नेपाल न्याय सेवा तथा नेपाल प्रशासन सेवाका अधिकृत कर्मचारीहरूसमेत गरी ६६९ जनालाई निर्वाचन अधिकृत पदमा चैत २५ गतेदेखि लागू हुने गरी नियुक्ति गर्ने निर्णय गरेको छ । निर्वाचन आयोगले स्थानीय तह निर्वाचनका लागि न्याय परिषद्को परामर्शमा ७५ जिल्लाका जिल्ला न्यायाधीशलाई मुख्य निर्वाचन अधिकृत पदमा नियुक्ति गरेको छ ।
2631,माओवादी बैठकमा दाहालको ब्रिफिङ- ‘गुटबन्दी र संगठन व्यवस्थित नहुँदा चुनाव हारियो’,news,काठमाडौं — माओवादी केन्द्रका अध्यक्षले पुष्पकमल दाहालले पार्टीभित्रको गुटबन्दी झांगिदा र संगठन व्यवस्थित नहुँदा स्थानीय तहको निर्वाचनमा पार्टीले पराजय बेहोर्नुपरेको निष्कर्ष निकालेका छन् । सोमबारदेखि सुरु भएको पार्टीको सचिवालय बैठकमा चुनावी समिक्षा गर्दै अध्यक्ष दाहालले यो ढंगबाट अघि बढ्न नसक्ने उल्लेख गरेका छन् । 
2632,मैनाली पुरस्कार दाहाललाई,news,विराटनगर — प्रेस चौतारी मोरङले स्व. जनार्दन मैनाली स्मृति पत्रकारीता पुरस्कार यसवर्ष नरेन्द्रप्रसाद दाहाललाई प्रदान गरेको छ । काठमाडौं — र्‍याफ्टिङको मनोरञ्जन लिन उपत्यकावासीले भोटेकोसी वा त्रिशूली धाइरहनु पर्दैन । १२ वर्षसम्म नदी सफाइको अभियान थालेको नेपाल नदी संरक्षण संस्थाले वाग्मती सुधार र संरक्षणको सन्देश दिन वाग्मती नदीमा बुधबारदेखि एक महिनासम्म र्‍याफ्टिङ चलाउने भएको छ ।
2633,नौ जनाविरुद्ध भ्रष्टाचार मुद्दा,news,"काठमाडौँ — अख्तियार दुरुपयोग अनुसन्धान आयोगले भ्रष्टाचारको अभियोगमा बुधबार ९ जनाविरुद्ध विशेष अदालतमा मुद्दा दायर गरेको छ । खानेपानी तथा सरसफाइ डिभिजन कार्यालय, पर्वतको कटुवाचौपारी गुणस्तरीय खानेपानी तथा सरसफाइ उपभोक्ता समितिको परियोजनामा हुँदै नभएको काम गरेको देखाई करिब सवा ५ लाख रुपैयाँ भ्रष्टाचार गरेको पुष्टि भएकाले इन्जिनियर प्रेमबहादुर थापासहित ५ जनाविरुद्ध मुद्दा दायर गरिएको अख्तियारले जनाएको छ । परियोजनाका डिभिजनल इन्जिनियर अमोध धिताल, खानेपानी उपभोक्ता समितिका अध्यक्ष नारायण शर्मा लामिछाने, सचिव सुरेशबहादुर पीसी र कोषाध्यक्ष दिवाकर शर्मासमेत विरुद्ध मुद्दा दायर गरिएको हो । उनीहरूलाई बिगो बराबर जरिवाना र जेल सजाय गर्न अख्तियारले अभियोगपत्रमा मागदाबी गरेको छ । मुद्दा दायर भएसँगै थापा र धिताल सेवाबाट निलम्बित भएका छन् ।"
2634,चितवन कांग्रेसको अवस्था देखेर दिक्दार लाग्योः सिटौला,news,रत्ननगर (चितवन) — कांग्रेस महामन्त्री कृष्णप्रसाद सिटौलाले चितवनमा आफ्नो पार्टीभित्रको विवाद देखेर दिक्दार ब्यक्त गर्दे सबैमा मेलमिलापको खाँचो रहेको औंल्याएका छन् । नुवाकोट — राजधानीवाट नुवाकोटको दुईपीपलतर्फ गइरहेको बस खस्दा दुई जनाको मृत्यु भएको छ । एघार जना घाइते भएका छन् ।
2635,"एमालेले एमाओवादीलाई सोध्यो, ‘सरकार फेर्ने अप्रत्यासित निर्णय किन आयो ?’",news,काठमाडौं — एमालेले एमाओवादी शीर्ष नेताहरुलाई सरकार परिवर्तन गर्नुपर्ने अप्रत्यासित निर्णय कसरी आयो भनि प्रश्न गरेका छन् ।प्रधानमन्त्री निवास बालुवाटारमा बुधबार राति अबेरसम्म बसेको बैठकमा एमाले नेताहरुले सरकार फेर्ने निर्णयमा पुग्नुको कारण खोजेका थिए । एमालेले एमाओवादी शीर्ष नेताहरुलाई सरकार परिवर्तन गर्नुपर्ने अप्रत्यासित निर्णय कसरी आयो भनि प्रश्न गरेका छन् ।
2636,बैङ्कर राणाको निधन,news,काठमाडौं — वरिष्ठ उद्यमी एवम् बैङ्कर नूरप्रताप जङ्गबहादुर राणाको ७६ वर्षको उमेरमा आज निधन भएको छ । फोक्सोको समस्याबाट पीडित राणाको उपचाका क्रममा भारतको नयाँदिल्लीस्थित फोर्टिस अस्पतालमा निधन भएको युनिभर्सल ग्रुपका मानव संसाधन प्रमुख सुरेन्द्र निरौलाले जानकारी दिए । राणा चर्चित गोल्ड स्टार जुत्ता र हात्तीछाप चप्पल कम्पनीका मालिकका साथै कुमारी बैंकका पूर्वअध्यक्षसमेत थिए ।
2637,आमाले गाली गरेपछि 'सुसाइट नोट' लेखेर बालकद्वारा आत्महत्या,news,बागलुङ — पैसा चोरेको भन्दै आफ्नै आमाले गरेको सामान्य गाली खप्न नसकी यहाँका एक १३ बर्षे बालकले नोट लेखेर आत्महत्या गरेका छन् । सुनसरी — भारत मुम्बईमा एक नेपाली युवाको हत्या भएको छ । विराटनगर घर भई मुम्बईमा ट्याम्पो चलाउँदै आएका झण्डै ४० वर्षिय परमेश्वर साह नेपाल फर्कने क्रममा अज्ञात समुहको आक्रमणमा मारिएका हुन् ।
2638,अम्बर गुरुङ मानार्थ महासेनानी,news,काठमाडौं — सरकारले सैनिक गानका सङ्गीतकार एवम् गायक अम्बर गुरुङलाई मानार्थ महासेनानीबाट सम्मान गर्ने निर्णय गरेको छ । काठमाडौं — व्यवस्थापिका संसदमा उपप्रधान तथा अर्थमन्त्री भरतमोहन अधिकारीले 'आतङ्कवादमा लगानी गर्ने कार्य नियन्त्रण गर्ने अन्तरराष्ट्रिय महासन्धि' प्रस्तुत गरेका छन् ।
2639,अध्यागमनका ५ कर्मचारीसहित ९ जनाविरुद्ध मुद्दा,news,काठमाडौं — अख्तियार दुरुपयोग अनुसन्धान आयोगले गैरकानुनी ढंगले कामदार विदेश पठाएको र जाली राहदानीवाहकसँग घूस मागेको अभियोगमा अध्यागमन कार्यालयका पाँच कर्मचारीविरुद्ध मुद्दा दायर गरेको छ । विराटनगर — एमाओवादीका नेता वर्षमान पुनले दुई चरणमा निर्वाचन हुने वताएका छन् । नेकपा-माओवादी चुनावी बाटोमा आइसकेको दाबी गर्दै नेता पुनले मंसिर ४ गते र त्यसको १५ दिन पछि गरेर दुई चरणमा निर्वाचन हुने वताए ।
2640,"मन्त्रिपरिषद्‌मा २० जनाभन्दा कम, एमाले र माओवादीमा मन्त्री बन्न दौडधुप",news,काठमाडौँ — प्रधानमन्त्री केपी ओलीले मन्त्रालयको संख्या घटाउने र २० जनाभन्दा कम मन्त्री रहने गरी मन्त्रिपरिषद्लाई पूर्णता दिने तयारी गरेका छन् । संघीयतामा प्रशासनिक भार बढ्ने भएकाले केन्द्रीय मन्त्रालयको संख्या घटाउन लागिएको हो ।
2641,सिन्धुपाल्चोकमा भूकम्प,news,"काठमाडौं — मंगलबार दिउँसो १२ : ४७ मिनेट जाँदा ४ दशमलव ३ रेक्टर स्केलको भूकम्प गएको खानी तथा भू–गर्भ विभाग, राष्ट्रिय भूकम्प मापन केन्द्र लैनचौरले रेकर्ड गरेको छ । काठमाडौ — हाम्रा दुई विशाल छिमेकी देश चीन र भारत भौगोलिक रूपमा ठूला भए पनि एसियाली फुटबलमा उनीहरूको चुनौतीको कमजोर हुने गर्छ । तर दुवै देशको फुटबल इतिहासमा भने समृद्ध रहेको छ । आधुनिक फुटबलको सुरुआत चीनबाटै भएको मानिन्छ ।"
2642,अख्तियारद्वारा वन अधिकृतमाथि मुद्दा दायर,news,काठमाडौं — अख्तियार दुरुपयोग अनुसन्धान आयोगले जागिर लगाइदिन्छु भनी घूस लिई भ्रष्टाचार गरेको अभियोगमा सर्लाहीका वन अधिकृत मुकुन्द मररविरुद्ध विशेष अदालतमा सोमबार मुद्दा दायर गरेको छ । काठमाडौं — वरिष्ठ अधिवक्ता शम्भू थापाले रिट दायर गरेको भोलि पल्ट अर्का एक अधिवक्ता उद्धव केसीले पनि राजश्व अनुसन्धान विभागका विरुद्ध सर्वोच्च अदालतमा रिट दायर गरेका छन् ।
2643,"राष्ट्रपति, प्रधानमन्त्री र शीर्ष नेताद्वारा मतदान गर्न आव्हान",news,"काठमाडौं — नयाँ संविधान जारी भएपछि संघीय संरचनाको विधिवत् कार्यान्वयनका लागि पहिलो पटक हुन लागेको स्थानीय तह चुनावमा शान्तिपूर्ण रूपमा सहभागी भई मतदान गर्न राष्ट्रपति, प्रधानमन्त्री र राजनीतिक दलका शीर्ष नेताहरूले अपिल गरेका छन् । आइतबार हुन लागेको पहिलो चरणको निर्वाचनका सन्दर्भमा छुट्टाछुट्टै अपिल जारी गर्दै उनीहरूले यो निर्वाचनबाट जनता अधिकारसम्पन्न हुने अपेक्षा गरेका छन् । राष्ट्रपति विद्यादेवी भण्डारीले आम मतदाताका नाममा सन्देश जारी गर्दै निर्वाचनलाई शान्तिपूर्ण रूपमा सफल बनाउन आग्रह गरेकी छन् । ‘देश नयाँ संरचनामा गएको परिप्रेक्ष्यमा यो निर्वाचन नेपालको संविधानले २०७४ माघ ७ भित्र सम्पन्न हुनुपर्ने भनी अंगीकार गरेको तीन तहको निर्वाचनको पहिलो खुटकिलो भएकाले यसको आफ्नै महत्त्व छ,’ राष्ट्रपति भण्डारीको सन्देशमा छ, ‘यस निर्वाचनले स्थानीय तहलाई अधिकारसम्पन्न गराई स्थायित्व र आर्थिक समृद्धिको ढोका खोल्नेछ ।’ चुनावमा उत्साह र उमंगसाथ सहभागी भई संविधानप्रदत्त बालिग मताधिकार प्रयोग गर्न उनले आम मतदातालाई अनुरोधसमेत गरेकी छन् ।प्रधानमन्त्री पुष्पकमल दाहालले पनि चुनावमा सक्रिय रूपमा भाग लिई सार्वभौम अधिकार प्रयोग गर्न मतदातालाई आहवान गरेका छन् । ‘यस्तो प्रकारको चुनाव नेपालमा पहिलोचोटि हुँदैछ । एकातिर यो चुनाव नेपालको शान्ति प्रक्रियालाई तार्किक निष्कर्षमा पुर्‍याउने कडीका रूपमा रहेको छ भने अर्कातिर स्थानीय लोकतन्त्रलाई सुदृढ गर्दै लामो समयदेखि जरा गाडेको एकात्मक र केन्द्रीकृत राज्यसत्ताको अन्त्य गरी संघात्मक शासन व्यवस्थाको स्थापनाका लागि एउटा कोसेढुंगाका रूपमा लिन सकिन्छ,’ प्रधानमन्त्रीको सन्देशमा भनिएको छ, ‘यही चुनावबाटै सिंहदरबार केन्द्रित अधिकार र स्रोतसाधनलाई जनताको घरआँगनसम्म पुर्‍याउन ढोका खुला हुनेछ ।’शान्ति सुरक्षाका दृष्टिले निर्वाचनलाई स्वच्छ, निष्पक्ष र भयरहित वातावरणमा सम्पन्न गर्न दरिलो र भरपर्दो सुरक्षा प्रबन्ध मिलाइएको माओवादी केन्द्रका अध्यक्षसमेत रहेका प्रधानमन्त्रीले उल्लेख गरेका छन् । ‘तसर्थ सबै मतदाता दिदीबहिनी तथा दाजुभाइहरूलाई यस ऐतिहासिक अवसरको सदुपयोग गर्दै कुनै भय र संकोचब्निा निर्धक्क भई आफूले चाहेका उम्मेदवारलाई मत खसाल्न हार्दिक अनुरोध गर्दछु,’ प्रधानमन्त्रीको सन्देशमा छ । प्रमुख प्रतिपक्षी दल एमालेका अध्यक्ष तथा पूर्वप्रधानमन्त्री केपी ओलीले पनि वक्तव्य जारी गर्दै स्थानीय तहको चुनाव संविधानको कार्यान्वयन र नवस्थापित संघीय लोकतान्त्रिक गणतन्त्रलाई आधारभूत तहसम्म पुर्‍याउने महत्त्वपूर्ण कडीका रूपमा रहेको बताएका छन् । ‘निर्वाचनपश्चात् जनताको स्वशासन सुरुआत हुनेछ र लामो समयदेखि अवरुद्ध विकास निर्माणका काम तथा जनताको सेवा सुविधाको पहुँचमा नयाँ गति प्राप्त हुनेछ,’ अध्यक्ष ओलीले भनेका छन्, ‘आफ्नो सबैभन्दा नजिकको सरकार छान्ने यस निर्वाचनमा उत्साहपूर्ण ढंगले सहभागी हुन र आफूले रुचाएका उम्मेदवारलाई मतदान गर्न सबै मतदातामा अनुरोध गर्दछु ।’उनले लोकतन्त्रमा आफ्ना वैधता परीक्षण गर्ने र तिनमा जनताको अनुमोदन प्राप्त गर्ने उपयुक्त विधि निर्वाचन नै भएको स्मरण गराएका छन् । ‘विभिन्न असहमति राखेर निर्वाचन प्रक्रियाभन्दा बाहिर रहेका दलहरूलाई पनि दोस्रो चरणको निर्वाचनमा उत्साहसाथ सहभागी हुन अनुरोध गर्दैछौं,’ ओलीले भनेका छन्, ‘मतदान गर्नु नागरिकहरूको अधिकार मात्र होइन, कर्तव्य पनि हो ।’राप्रपा अध्यक्ष कमल थापाले पनि वक्तव्य जारी गर्दै मुलुकको संकट समाधानका लागि निर्वाचन महत्त्वपूर्ण खुटकिलो हुने उल्लेख गरेका छन् । उनले निर्वाचनले संविधान कार्यान्वयनलाई अघि बढाउने र दोस्रो चरणको निर्वाचन हुने वातावरणसमेत तयार गर्ने विश्वास व्यक्त गरेका छन् ।"
