,Title,Label,News
684,भक्तपुर क्षेत्र नं १ (क)मा नेकपाको उम्मेदवार ढकाल,national,काठमाडौँ — आगामी मंसिर १४ गते हुने प्रदेशसभा सदस्यका लागि भक्तपुर क्षेत्र नं १ (क)मा हुने उपनिर्वाचनमा नेपाल कम्युनिष्ट पार्टी (नेकपा)ले देवीप्रसाद (डिपी) ढकाललाई उम्मेदवार चयन गरेको छ । उक्त दलको भक्तपुर जिल्ला सचिव रहेका उनलाई सचिवालय बैठकले उम्मेदवार बनाएको पार्टीका जिल्ला अध्यक्ष बचन देउजाले जानकारी दिए ।
685,सुमो दुर्घटनामा चालकसहित ११ घाइते,national,"काठमाडौँ — दक्षिकाली नगरपालिका ९ को टल्कु भन्ने ठाउँमा शनिबार राति सुमो दुर्घटना हुँदा चालकसहित ११ जना घाइते भएका छन् । काठमाडौंबाट वीरगन्जका लागि छुटेको ना १ ज ४७०२ नम्बरको युनिक सुमो राति ८ बजेतिर दुर्घटनामा परेको दक्षिकाली नगरपालिका वडा नम्बर ९ का वडाध्यक्ष अम्रिका बलामीले जानकारी दिए । उनका अनुसार स्थानीय बासिन्दा, इलाका प्रहरी कार्यालय फर्पिङको टोलीले घाइतेको उद्धार गरेको हो । सुमोमा चालकसहित ११ जना सवार थिए ।"
686,कांग्रेस नेतृ सुजाता अस्वस्थ्य,national,चरिकोट — कांग्रेस नेतृ सुजता कोईराला अस्वस्थ भएकी छन्. । शनिबार बिपि स्मृती दिवसका अवसरमा जिरीमा भएको कार्यक्रममा सहभागी भएर र्फकने क्रममो सदरमुकाम चरिकोट आएकी उनी अस्वस्थ्य भएकी हुन् । राजबिराज — पूर्व-पश्चिम राजमार्ग अन्तर्गत सप्तरीको कल्याणपुरमा स्थानीय बासिन्दाहरुले शनिबार पुनः बाटो अवरुद्ध गरेका छन् ।
687,समता अस्पतालभित्रै कर्मचारीद्वारा आत्महत्या,national,"काठमाडौँ — शिक्षासेवीका रूपमा ख्याति कमाएका उत्तम सञ्जेलले बौद्धमा सञ्चालन गरेको समता अस्पतालमा कार्यरत कर्मचारीले आत्महत्या गरेको घटनामा सञ्जेल तानिएका छन् । मंगलबार राति रामेछाप, दोरम्बा घर भएकी २७ वर्षीया विमला तामाङले अस्पताल हाताभित्रै झुन्डिएर आत्महत्या गरेकी थिइन् । मृतकका आफन्तले घटनामा सञ्जेललाई दोषी देखाउँदै नाराबाजी गरेपछि प्रहरीले सञ्जेलकी पत्नी र एक कर्मचारीलाई नियन्त्रणमा लिएको छ ।"
688,नारायणी नदीमा डुबेर बेपत्ता,national,नवलपरासी — नारायणी नदीमा पौडी खेल्ने क्रममा आज एक बालक नदीमा डुबेर बेपत्ता भएका छन् । विनयी त्रिवेणी गाउँपालिका– ७ स्थित ब्यारेज पुल नजिक नारायणीमा पौडी खेल्ने क्रममा स्थानीयवासी १० वर्षीय सुजन थनेत बेपत्ता भएका हुन् । नारायणी नदीमा पौडी खेल्ने क्रममा आज एक बालक नदीमा डुबेर बेपत्ता भएका छन् ।
689,हरुवाचरुवाको समस्या राजनीतिक रुपले सम्बोधन गर्नुपर्ने,national,सिरहा — पूर्वी तराईका हरुवाचरुवाको समस्या राजनीतिक रुपमा सम्बोधन गरिनुपर्ने सरोकारवालाहरुले औंल्याएका छन् । हरुवाचरुवा सशक्तिकरण अभियानमा संलग्न अभियानकर्मी तथा सञ्चारकर्मीहरुले राजनीतिक सम्बोधनबिना हरुवाचरुवाको समस्या समाधान हुन नसक्ने ठहर गरे । मिडिया एड्भोकेसी ग्रुपले आइतबार लहानमा गरेको हरुवाचरुवाको मुद्दामा सचेतना कार्यशाला गोष्ठीमा सहभागी सप्तरीका मधुपट्टी–६ कनकपुरका हरुवाचरुवा प्रतिनिधि रामलखन रामले आफूहरु पुस्तौदेखि जमिन्दारको जग्गामा बस्दै आएकोले उनको खेतको काम गरिसकेपछि मात्र अन्यत्र मजदुरीमा जानुपर्ने बाध्यताले हरुवाचरुवा परिवारले अझ पनि बधुवा मजदुरकै रुपमा काम गर्नुपरेको गुनासो गरे ।
690,घट्दै धान खेती,national,"मोरङ — अन्नभण्डारका रूपमा परिचित प्रदेश १ मा धानखेती घट्दै गएको छ । जग्गाको खण्डीकरण र किसान अरु खेतीमा आकर्षित भएकाले मुख्य बाली धान उत्पादन घटेको हो ।केही समयअघिसम्म प्रदेशका १४ जिल्लामा उत्पादित धान अन्य जिल्ला र भारततर्फ निर्यात हुन्थ्यो । पछिल्लो समय धानखेती हुँदै आएको जग्गासमेत मासिन थालेको छ । बसोबास क्षेत्रका लागि प्लटिङ गरेर खेतीयोग्य जमिन खण्डित पारिँदै छ । सिँचाइ अभावमा धानखेती छाडेर तरकारी, फलफूल, कागतीखेती र माछापालनतर्फ आकर्षित हुने क्रम बढेको छ ।"
691,काठमाडौं महानगरमा अब नियमित सडक सफाई,national,"काठमाडौँ — धुलोधुवाँ र फोहोर काठमाडौंको मुख्य समस्या । महानगरको एउटै लक्ष्य ‘नो मास्क सिटी’ । महानगरले विभिन्न ठाउँमा हरियाली प्रवद्र्धन गर्ने, सडकमा ‘आइल्याड’ बनाएर पानी हाल्ने काम गर्दै आएको पनि हो । "
692,भण्डारीले दिए विद्यालयलाई २ लाख १० हजार,national,काठमाडौं — जेभियर इन्टरनेसनल कलेजका सञ्चालक लोकबहादुर भण्डारी र गोपाल भण्डारीले आफूले पढेको झापाको डोरामारी माध्यमिक विद्यालयलाई २ लाख १० हजार रुपैयाँ सहयोग गरेका छन् । 
693,तरुण दलको वडा समिति गठन,national,"काठमाडौं — नेपाली कांग्रेसको युवा संगठन तरुण दलको काठमाडौं वडा न. ३३ को नयाँ कार्यसमिति चयन भएको छ । सत्य गुरुङको नेतृत्वमा ९ सदस्यीय समिति गठन भएको समितिको उपाध्यक्षमा मनोज ढंगोल, सचिवमा अनुप प्रधान र कोषाध्यक्षमा दीपक मगर छानिएका छन् ।"
694,"त्रिभुवन विश्वविद्यालयः नाम सेमेस्टर, पठनपाठन वार्षिक प्रणालीमा",national,काठमाडौँ — त्रिभुवन विश्वविद्यालय (त्रिवि) ले सेमेस्टर प्रणाली लागू गरेको आधा दशक भइसक्दा पनि विद्यार्थी भर्ना र पठनपाठन भने वार्षिक प्रणालीअनुसार नै हुने गरेको पाइएको छ । 
695,स्मार्ट जेब्रा क्रसिङ निर्माणको तयारीमा कामपा,national,काठमाडौँ — काठमाडौँ महानगरपालिकाले स्मार्ट जेब्रा क्रसिङ निर्माणको तयारी गरेको छ । अहिले कामपामा करीब १०० स्थानमा परम्परागत जेब्रा क्रसिङ छन् । मानिसको आवागमनको हिसाबले उक्त सङ्ख्या अत्यन्तै कम हो भने भएका स्थानमा पनि धेरै नदेखिने अवस्थामा छन् । त्यसैले मानिसको अत्यधिक चाप हुने स्थानमा कामपाले स्मार्ट जेब्रा क्रसिङ निर्माणको तयारी गरेको हो ।
696,सर्वोच्च बारमा दाहाल,national,"काठमाडौं — सर्वोच्च अदालत बार एशोसिएसनमा अधिवक्ता शैलेन्द्र दाहाल अध्यक्ष निर्वाचित भएका छन् । शनिबार भएको निर्वाचनमा अध्यक्ष, सचिव विष्णु लुइँटेल र ३ सदस्य लोकतान्त्रिक समूहबाट विजयी भएका हुन । उपाध्यक्ष नारायण प्रसाईसहित १० जना प्रगतिशिल समूहबाट विजयी बने ।"
697,भक्तपुरमा महिलाको हत्या,national,भक्तपुर — भक्तपुरमा आइतबार दिउँसो एक महिलाको घाँटी रेटी हत्या भएको छ । चाँगुनारायण नगरपालिका–७ खरिपाटी बाँसघारीस्थित ६० वर्षीया सावित्रा भट्टराईको दिउँसो घरमा बसिरहेको अवस्थामा धारिलो हतियार प्रहार गरी हत्या भएको महानगरीय प्रहरी परिसर भक्तपुरका प्रमुख एसपी सविन प्रधानले जानकारी दिए । सिन्धुपाल्चोकको इन्द्रवाती गाउँपालिका–५ की स्थायी वासिन्दा रहेकी भट्टराई आफ्नो छोरी ज्वाईको घरमा बस्दै आएकी थिइन् ।
698,काष्ठमण्डप पुरानै जगमा,national,"काठमाडौँ — भुइँचालो गएपछि बनेका अधिकांश सम्पदाको विवाद जगमा छ । पुरातत्त्व विभागले जगमा कंक्रिट राख्न दिएपछि राजधानी र बाहिरका केही सम्पदा विवादित छन् । उपत्यकाकै प्राचीन मानिने दक्षिणकालीको गोपालेश्वर मन्दिरमा रातारात जगमा कंक्रिट राखियो । स्थानीयवासीले विरोध गरे । पुरातत्त्व विभागका तत्कालिन महानिर्देशक भेषनारायण दाहाल त्यहीं गएर जगमा कंक्रिट राख्न नदिने हो भने बजेट काटिदिने धम्की दिए । दाहालको धम्कीपछि स्थानीयवासी, जनप्रतिनिधि जगमा कंक्रिट राखेरै बनाउन सहमत भए ।"
699,गाविस कर्मचारीलाई राजिनामा गर्न वर्कर्सको धम्कि,national,इनरुवा — किराँत जनवादी वर्कर्स पार्टीले सुनसरीका सम्पूर्ण गाविस कर्मचारीहरुलाई राजिनामा गर्न धम्कि दिएको छ ।धम्कीपछि कर्मचारीहरु आतंकित भएका छन् । इनरुवा — पुर्नगठित नेकपा माओवादीका कार्यकर्ताहरुले सोमबार दिउँसो जिल्ला वन कार्यालय सुनसरीका प्रमुख रामबृक्ष ठाकुरलाई कार्यालय परिसरमै कालोमोसो दलेका छन् ।
700,नासु मृत फेला,national,धादिङ — जिल्ला मालपोत कार्यालयमा कार्यरत नायब सुब्बा राधाकृष्ण नेपालको शव जोगीमारास्थित त्रिशूली नदीको खटौटी पुलमुनि फेला परेको छ । स्थानीयवासीले तलाउमा घुम्दै गरेको शव देखेपछि प्रहरीले झिकेर परिवारजनलाई बोलाई यकिन गरेको गजुरीस्थित प्रहरी निरीक्षक सञ्जय तिमिल्सिनाले बताए । नेपाल पुस १० गतेदेखि डेरामा ताल्चा मारेर एकाएक बेपत्ता भएका थिए ।
701,दुई वर्षीया बालिकालाई बलात्कार प्रयास,national,अर्घाखाँची — एक युवाले दुई वर्षीया किशोरीलाई बलात्कार प्रयास गरेका छन । तीन महिना देखि सन्धिखर्क स्थित होटल लवकुशमा कुकको काम गर्ने ढिकुराका अन्दाजी २२ वर्षीय केशव बुढाथोकीले दुई वर्षीय बालिकालाई बलत्कार प्रयास गरेको प्रहरीले जनाएको छ । होटल मालिक नभएको बेला खाना पकाउने किचनमा उनले बालिकालाई बलात्कार गर्न खाजेका थिए ।होटल मालिकका छोरी सित खेल्न उनी आएकी थिईन् । जबरजस्ती उनले बलात्कार गर्ने प्रयास गरेका थिए । बालिका चिच्याउदै आमावावु सित पुगेकेी थिईन् । बालिकाको भित्रि कपडाभित्र बुढाथोकीले हस्त मैथुन गरेर कपडाको भित्र पट्टी शुक्रकटि छाडिदिएको देखिएपछि  घटनाको रहस्य थाहा भएको हो । घटनापछि होटलबाटै भागेका बुढाथोकीलाई चारैतिरबाट खोजी भैरहेको प्रहरी निरीक्षक सुजनकुमार राज भण्डारीले बताए । बालिकाको स्वास्थ्य सामान्य रहेको छ ।
702,लाईन काटिएपछि विधुत कार्यालय भत्काउने नगरपालिकाको चेतावनी,national,महोत्तरी — नेपाल विधुत प्राधिकरण जलेश्वर शाखाले जलेश्वर नगरपालिकाको लाईन काटेपछि दुवै कार्यालयबीच तनाव बढेको छ । लाईन काटेको झोकमा नगरपालिकाले अपरान्हपछि प्राधिकरण कार्यालयको दुवै गेटमा स्काभेटर तेर्साएर सवारी आवागमन ठप्प पारेको छ भने प्राधिकरणले विधुत फल्ट भएर कतै दुर्घटना भएमा नगरपालिका जिम्मेवार हुनु पर्ने चेतावनी दिएको छ । प्राधिकरणले २ लाख भन्दाबढी महसुल वक्यौता हुने विधुत ग्राहकको लाईन काटने माथिल्लो आदेशअनुसार बुधवार अन्य ६ कार्यालयका साथै नगरपालिका कार्यालयको पनि लाईन काटिएको जनाएको छ । विधुतकर्मीकाअनुसार नगरपालिकामाथि १२ लाखबढी बक्यौता छ । लाईन काटेको आक्रोशमा आएर कार्यालय नै भत्काउने धम्की दिंदै पूर्व र पश्चिम दुवैतर्फको गेटमा डोजर तेर्साएको विधुतका कर्मचारीले जनाए । दुवै गेट घेरिएपछि प्राधिकरणको सवारी कार्यालय परिसरमै थुनिएको छ ।
703,शिक्षाशास्त्र संकायतर्फको स्नातक तह दोस्रो वर्षको परीक्षाफल प्रकाशित,national,काठमाडौँ — त्रिभुवन विश्वविद्यालयले गत असार/साउनमा सञ्चालन गरेको शिक्षाशास्त्र संकायतर्फको तीन वर्षे स्नातक तह दोस्रो वर्षको परीक्षाफल प्रकाशन गरेको छ । 
704,भारतीयले मिचे नेपाली भूमि,national,"बर्दिया — सदरमुकाम गुलरिया नगरपालिका ८, थपुवाका फत्ता थारूको १० कट्ठाको जग्गाधनी पुर्जा छ । पुर्जा हातमा भए पनि जग्गा भने भारतमा गाभिएको छ । उनी मात्रै होइन, थपुवाका विश्राम थारूको २ बिघा ७ कट्ठा, खटिक थारूको १४ कट्ठा र रामदत्त थारूको १४ कट्ठा जग्गाधनी पुर्जा अब नाम मात्रको छ । बबई नदीसँग जोडिएको उक्त जग्गा भारतीय सुरक्षाकर्मीले कब्जा गरेको स्थानीयको भनाइ छ । नेपाली नागरिकको जग्गा नदीले बगाएपछि भारतीय सुरक्षाकर्मीले सीमा कायम गर्दै गएको रामदत्त बताउँछन् । यसैगरी भारतीय सुरक्षा बल एसएसबीले नेपाली भूमि अतिक्रमण गरी हरिकृष्ण अहिर, विशेश्वर र सियारामको नाममा भएको ३ बिघा २ कट्ठामा जोतभोग गर्न रोक लगाएको १ वर्ष भयो ।"
705,जण्डिसले एकै विद्यालयका २० भन्दा बढी विद्यार्थी बिरामी,national,रामेछाप — प्रदुषित पानी पिउँदा रामेछाप नगरपालिकाको डुम्रिखर्कमा जण्डिस फैलिएको छ । स्वास्थ्यकर्मीहरुले गाउंका धेरै बालबालिकाकामा जण्डिसका जिवाणु फेला परेका छन् ।  स्थानीय सम प्राथमिक विद्यालयमा अध्ययन गर्ने २० जना बालबालिकाहरुलाइ जण्डिस देखिएको विद्यालयका प्रअ रमेश खत्रीले जनाएका छन् । धेरै बालवालिकाहरुमा पेट दुख्ने समस्या भएको उनले वताए ।
706,पहिरोमै बस्न थाले भूकम्पपीडित,national,"सिन्धुपाल्चोक — भूकम्पमा पति गुमाएकी घुमथाङ ४ की नीलमाया गुरुङले हालै गाउँ फर्केर पहिरोमुनि पालको छाप्रो बनाएकी छन् । उनको चार जनाको परिवार त्यहीं जीविका चलाइरहेको छ । ‘आफ्नो थलो यही हो, कता जाने ?’ उनले भनिन् । पुख्र्यौली सम्पत्ति भूकम्पपछिको पहिरोमा पुरियो । अन्यत्र बसोबासको उपाय नभएकाले जोखिम मोलेरै बस्न थालेका हुन् ।"
707,"राष्ट्रपति, प्रधानमन्त्री र सभामुखको पुत्ला दहन",national,"राजविराज — आन्दोलनरत मधेसी मोर्चाले बुधवार राजविराजमा राष्ट्रपति, प्रधानमन्त्री र सभामुखको पुत्ला दहन गरेको छ । असहज परिस्थितीमा राष्ट्रपति विद्यादेवी भण्डारी जनकपुर पुगेपछि भएको विरोधमा ब्यापक प्रहरी दमन भएको भन्दै मोर्चा कार्यकर्ताहरुले उनको पुत्ला दहन गरेको हो । यस्तै चार महिना बढीदेखि जारी रहेको मधेस आन्दोलनलाई समाधान गर्न अग्रसर नभएको भन्दै प्रधानमन्त्री केपी ओली र विरोधको बाबजुद सभामुख ओनसीधर्ती मगरले संविधान संशोधन विध्येक संसदमा प्रस्तुत गर्न दिएको भन्दै दुबै जनाको पुत्ला दहन गरेको सद्भावना पार्टी निकट विद्यार्थी मञ्चका केन्दि्रय अध्यक्ष किशोरकुमार यादवले बताए ।यसअघि जनकपुरमा भएको ब्यापक प्रहरी दमनको विरोधमा राजविराजको विभिन्न ठाउँमा मधेसी मोर्चा कार्यकर्ताहरुले टायर बालेर प्रदर्शन गरेका थिए ।"
708,एक गाग्री पानी ल्याउन ३ घण्टा,national,"जाजरकोट — त्रिवेणी नलगाड नगरपालिका ४, प्यारगाराकी सुशीला सार्कीलाई १ गाग्री पानी ल्याउन दैनिका ६ घण्टाको समय खर्चनुपर्छ । घर नजिक पानीको सुविधा नहुँदा सुशीला मात्र हैन प्यारगाराका ३० घरपरिवारलाई ३ घण्टा टाढाको नाउलोबाट पिउने पानी ओसार्नुपर्ने बाध्यता छ । प्यारगाराका ३० घरपरिवारका पशुचौपाया लगायतको पनि एक मात्र पानीको स्रोत हो, छिपछिपे मूलको नाउलो । यसमा पानीको स्रोत कम हुँदा गाग्री लिएर पुग्नेबित्तिकै पानी भर्न पाइँदैन । पालो कुरेर पानी भर्नुपर्दा समय बढी लाग्ने गरेको छ ।"
709,चोरीमा संलग्न युवा पक्राउ,national,काठमाडौँ — चोरीमा संलग्न रहेको आरोपमा भक्तपुरका एक युवा पक्राउ परेका छन् । मध्यपुर ठिमि –६ कुण्डोलका नविन बुढाथोकीको घरमा चोरी गरेको आरोपमा चागुनारायण –७ का ४० वर्षीय पशुपति रिमाललाई महानगरीय अपराध महाशाखाले सोमबार पक्राउ गरेको हो ।
710,मेयर उम्मेदवारका उस्तै एजेन्डा,national,"लेखनाथ — क्षेत्रफलमा मुलुककै ठूलो महानगर पोखरा–लेखनाथको मेयरमा उम्मेदवारी दिनेहरूले उस्तै–उस्तै एजेन्डा प्रस्तुत गरेका छन् । कांग्रेस, एमाले, माओवादी केन्द्र र राप्रपाका उम्मेदवारले नगरविकासका लागि प्रस्तुत गरेका एजेन्डा धेरैजसो मिल्दाजुल्दा छन् । सबै उम्मेदवारले पर्यटन, अन्तर्राष्ट्रिय विमानस्थल निर्माण, व्यवस्थित बसपार्क, सडक विस्तार, ट्राफिक व्यवस्थापन, ९ तालको संरक्षण, फोहोर व्यवस्थापन, शुद्ध खानेपानी, पोखरा लेखनाथ रिङरोड, अन्तर्राष्ट्रिय सम्मेलन केन्द्र बनाउने एजेन्डा छुटाएका छैनन् । कांग्रेस उम्मेदवार रामजी कुँवर आफूले जिते पहिलो काम पोखरामा बढदो फोहोर व्यवस्थापन गर्ने बताउँछन् । पर्यटनमार्फत रोजगारी सिर्जना गरी विदेश गइरहेका लाखौं युवालाई पोखरामै रोक्ने र सवारी पार्किङ व्यवस्थित गर्ने कुँवरका अरू एजेन्डा हुन् । ‘सडकमा पार्किङ नहोस्, गाडी मात्रै गुडोस्,’ उनी भन्छन्, ‘बोलेको कुरा गराएरै देखाउँछु ।’ एमाले उम्मेदवार मानबहादुर जिसीले जितपछि सुशासन र सुरक्षा नीति बनाउने बताए । सडक सञ्जाल विस्तार गरेर गाउँ र सहरलाई जोड्ने उनको योजना छ । ‘सम्पूर्ण महानगरवासीको सल्लाह लिएर अगाडि बढ्छौं,’ उनी भन्छन् । पोखरा उपत्यका नगरविकास समितिको अध्यक्ष बनिसकेका माओवादी केन्द्रका उम्मेदवार विश्वप्रकाश लामिछाने भने केही फरक एजेन्डा प्रस्तुत गर्छन् । भू–उपयोग नीति बनाएर कृषि, आवास, स्याटलाइट सिटी र औद्योगिक क्षेत्रको विकास उनको पहिलो प्राथमिकतामा छ । महानगरका चार सहरमा स्याटलाइट सिटी बनाउने उनको दोस्रो प्राथमिकता हो । ‘जनताको चौतारा, हेमजा, छोरेपाटन, भरतपोखरी या निर्मलपोखरीमा एक–एकवटा स्याटलाइट सिटी बनाएर छुट्टै पहिचान दिन्छौं,’ उनी भन्छन् ।महानगरमा भौगोलिक र पर्यावरणीय विविधता भएको बताउँदै लामिछानेले अत्यन्त गर्मी हुने ठाउँ गगनगौंडादेखि चिसो हुने पञ्चासे लेकसम्मको वातावरण जोगाइराख्न योजना बनाउने सुनाए । ‘अर्मलाकोट, कास्कीकोट, ठूलाकोटजस्ता गाउँमा होमस्टेको विकास गर्नुपर्छ,’ उनी भन्छन्, ‘तराईकै जस्ता माल्मुल, खुदी, अर्घौका सुन्दर फाँटहरूलाई अब संरक्षण गरेर खेतीयोग्य जमिन बनाउनुपर्छ ।’पोखरामा भएका स्रोतसाधको प्रचुर मात्रामा परिचालन गरेर समृद्ध बनाइसकेपछि मेट्रो सिटीको रूपमा विकास गर्दै मेगा सिटीका बनाउने उनको दीर्घकालीन योजना हो । अन्तर्राष्ट्रिय स्तरको क्रिकेट मैदान, प्रत्येक वडामा १ खेल मैदान, पार्क, ५ देखि २५ शय्यासम्मको अस्पताललगायत एजेन्डा जिल्लास्तरको घोषणापत्रमा उल्लेख छ । राप्रपाबाट उम्मेदवार गीता गुरुङ महिलाको पक्षमा काम गर्न आफूलाई जिताउनुपर्ने बताउँछिन् । ‘ठूला दलले उठाउन नसकेको अवस्थामा राप्रपाले महिलाको सम्मान गरेर उठाएको छ,’ उनले भनिन् । अव्यवस्थित बसपार्क व्यवस्थित बनाउने, अन्तर्राष्ट्रिय विमानस्थल निर्माणमा ढिलाइको कारण पत्ता लगाएर छिट्टै काम सुरु गराउने, पोखरालाई नमुना स्मार्ट सिटी बनाउने उनका पनि योजना हुन् ।"
711,मध्यपुरथिमि प्याब्सनमा आचार्य,national,"भक्तपुर — मध्यपुरथिमि नगरपालिका प्याब्सनको प्रथम नगर अधिवेशनले आदर्श जनप्रेमी कलेजका प्रिन्सिपल निलेश आचार्यको नेतृत्वमा नौ कार्यसमिति चयन गरेको छ । मध्यपुरथिमि प्याव्सनको उपाध्यक्षमा कर्णशंकर कायस्थ, सचिवमा रत्नमान शंखदेव, कोषाध्यक्षमा सुमन बस्नेत सर्वसम्मत चयन भएका छन् ।"
712,४० देशका द्वन्द्व सहजकर्ता राजधानीमा,national,"काठमाडौं — ‘स्थानीय समुदायको हेरचाह, विश्व समुदायको निर्माण’नारासहित विभिन्न ४० देशका १ सय ६० सहजकर्ताहरु काठमाडौंमा भेला भएका छन् । ‘द्वन्द्व र हिंसाका विकल्पसम्बन्धी अन्तर्रास्ट्रिय सम्मेलन’मा यसरी भेला भएका हुन् । हिंसाको विकल्प (एभिपी) अन्तर्रास्ट्रिय समितिको आयोजना छ दिने सहजकर्ताहरुको विश्व सम्मेलन आइतबार काठमाडौं सुरु भएको हो । "
713,तास खेलिरहेका नौ जना पक्राउ,national,इटहरी — इटहरी उपमहानगरपालिका–४ स्थित कुमार महतको घरको छतमा तास खेलिरहेको नौ जनालाई प्रहरीले पक्राउ गरेको छ । उनीहरुलाई प्रहरीले जुवा ऐन २०२० अन्तर्गत म्याद थप गरी अनुसन्धान अघि बढाएको छ ।  प्रहरीले घटनास्थलबाट एक बुक तास सहित ७० हजार छ सय ७५ रुपैयाँ बरामद गरेको छ ।
714,"क्यान्सर अस्पताल बिबाद, कार्यालयमै कर्मचारी कुटिए",national,भरतपुर — चितवनको भरतपुरस्थित वीपी कोइराला मेमोरीयल क्यान्सर अस्पतालभित्र बुधबार दिउँसो काममा रहेका बेला अपरिचित व्यक्तिले कर्मचारी चेतनाथ बराललाई निर्घात कुटेका छन् । भरतपुर — वागमारा सामुदायिक वन वच्छौलीमा माउतेलाई तालिम दिने क्रममा हात्तीको आक्रमणबाट १ जनाको ज्यान गएको छ ।
715,"रुख ढल्दा आमा छोराको मृत्यु, वाबु गम्भिर घाईते",national,धनगढी — कैलाली बेलादेवीपुर–३ हात्तिकुना स्थित भानुराम राना थारुको घर माथि रुख ढल्दा श्रीमती र नाबालक छोराको मृत्यु भएको छ  । हङकङ — पर्यटन वर्षमा विदेशमा नेपालीहरुले विभिन्न प्रर्वद्धनात्मक कृयाकलापहरु आयोजना गरेका समाचार नौलो थिएनन् ।
716,अज्ञात समूहद्वारा दुई टेलिभिजनकर्मीमाथि आक्रमण,national,इटहरी (सुनसरी) — अज्ञात समुहले सुनसरी इटहरी-५ मा मकालु टेलिभिजनका दुई सञ्चारकर्मीमाथि आक्रमण गरेका छन् । काठमाडौं — नेपालमा तीन वर्षमा ९९ एक सिंगे गैंडा बढेका छन् । गणना सकिएपछि शनिबार राजधानी र चितवनमा पत्रकार सम्मेलन गरी गैंडा बढेर ५३४ पुगेको जानकारी दिइएको हो ।
717,क्याम्पसलाई करोड चन्दा,national,पोखरा — मुस्ताङको टुक्चे घर भई पोखरामा बस्दै आएकी ८२ वर्षीया निरालाकुमारी तुलाचनले मुस्ताङ सदरमुकामस्थित जनहित बहुमुखी क्याम्पसलाई करोड रुपैयाँ नगदै चन्दा सहयोग गरेकी छन् । उनीसहित छोरा मृगेन्द्र र बुहारी मंगलाले आइतबार पोखरामा क्याम्पस व्यवस्थापन समितिका अध्यक्ष मिनप्रसाद थकालीलाई १ करोड १ लाख ११ हजार १ सय ११ रुपैयाँ हस्तान्तरण गरे । आफूले पढ्न नपाएको र शिक्षाको महत्त्व बुझेर दुर्गमको क्याम्पसमा शैक्षिक विकासका लागि सहयोग गरिएको तुलाचनले बताइन् ।
718,दुर्गममा छात्रावास बनाउन निस्टको दुई लाख,national,"बाजुरा (मार्तडी) — सुदूरपश्चिमको दुर्गम पहाडी जिल्ला बाजुरामा महिला छात्रावास बनाउन नेपाल स्कुल अफ साइन्सेस (निस्ट)ले मार्तडीस्थित मालिका माध्यमिक विद्यालयलाई दुई लाख रुपियाँ सहयोग गरेको छ । मार्तडीमा आयोजित एक समारोहमा निस्टका संस्थापक डा. माधव बरालले दुई लाख रुपियाँको चेक विद्यालयका प्रधानाध्यापक शुभराज तिमिल्सिनालाई हस्तान्तरण गरे । यसैगरी, काठमाडौँको प्रतिष्ठित निजी कलेज निस्टका तर्फबाट डा बरालले बाजुराको यस सामुदायिक विद्यालयलाई विज्ञान प्रयोगशालाका सामग्रीसमेत प्रदान गरे । 'यो सुरुवात मात्र हो । आगामी दिनमा पनि यस्तो सहयोग निरन्तर रहनेछ,' कार्यक्रममा डा. बरालले भने ।"
719,कान्तिपुरकर्मी पुरस्कृत,national,दोलखा — कान्तिपुरकर्मी राजेन्द्र मानन्धर धनलक्ष्मी पत्रकारिता पुरस्कारबाट सम्मानित भएका छन् । मानन्धरलाई भीमेश्वर नगरपालिका माटीस्थित महेन्द्रोदय उच्च माविमा आयोजित कार्यक्रममा सल्लाहकार धनञ्जय शिवाकोटीले ५ हजार राशिको पुरस्कार हस्तान्तर गरे । पुरस्कार सकिला शिवाकोटीले आमा धनलक्ष्मीको स्मृतिमा स्थापना गरेका हुन् । समाजसेवामा समर्पित धनञ्जय शिवाकोटीका परिवारसहितले महेन्द्रोदय उच्च माविका कक्षा ६ की अनुषा श्रेष्ठ र सोही कक्षाका अभिषेक थापालाई तीन हजारका दरले छात्रवृत्ति प्रदान गरेका छन् ।
